bleu,rouge_l,meteor,bertscore
0.2904042025228879,0.055045871559633,0.2114661654135338,0.5738651752471924
0.6037706698338793,0.0861244019138756,0.1994990159241367,0.5468053221702576
0.4236200519341465,0.4,0.3935151377690772,0.7354928851127625
0.6670851715305443,0.250453720508167,0.177777645596274,0.6984262466430664
0.6303023440353281,0.1403508771929824,0.2972739175161321,0.6364175081253052
0.4029180230489683,0.3045267489711935,0.5012734027177738,0.7082712650299072
0.5934182930170095,0.2318840579710145,0.3000134616031808,0.6529597640037537
0.3164768258449711,0.1652173913043478,0.3733493397358943,0.6098271608352661
0.328203110936594,0.052863436123348,0.0702576112412178,0.5595127940177917
0.5194892814854164,0.1990950226244344,0.4861991035800064,0.6318215131759644
0.3607227029997437,0.1835748792270531,0.4576832151300236,0.6116299629211426
1.2060493579803742,0.1261261261261261,0.2363957597173145,0.6232877969741821
0.3118096037383607,0.1140350877192982,0.2794637955224791,0.5884788036346436
0.3297759794702955,0.0434782608695652,0.0714285714285714,0.5939603447914124
0.9427271537036088,0.1176470588235294,0.1997137652875358,0.6214232444763184
0.2320746453497864,0.0660377358490566,0.2302907464355606,0.6048930883407593
0.316382831636406,0.059322033898305,0.176681783824641,0.5398422479629517
0.3814781668294539,0.1327014218009478,0.3377280115586057,0.6168041229248047
0.2893867519926701,0.1365461847389558,0.3065797794825264,0.6224263906478882
0.6588531462472267,0.1122448979591836,0.3111248255876356,0.6211485862731934
0.3648103754873938,0.2524271844660194,0.5817565707995046,0.6694063544273376
0.5688001722044304,0.1589958158995816,0.3580829746066506,0.6003887057304382
0.3691255491165204,0.1898734177215189,0.1198396119940921,0.6688097715377808
0.8426101450716907,0.2206405693950177,0.4041133798919266,0.680151104927063
0.651671012494246,0.3920792079207921,0.2360549478878945,0.7572784423828125
0.3874815417933673,0.2253521126760563,0.4523326572008114,0.6186285018920898
0.3395093474021834,0.1048034934497816,0.3378378378378378,0.5991701483726501
0.7100119403350109,0.3243243243243243,0.2328977039460973,0.734143853187561
0.6018493150000954,0.1255230125523012,0.2397768132232748,0.63692706823349
0.3041500159327947,0.1727272727272727,0.4628918570527413,0.5851313471794128
0.2923060411382584,0.0948275862068965,0.2526859504132231,0.6273341178894043
0.3032814216655624,0.0171673819742489,0.0692041522491349,0.5399778485298157
0.3116449609415989,0.185022026431718,0.4715830317434596,0.6215041279792786
0.7851761565455632,0.0966183574879227,0.2323645171056615,0.6082807779312134
0.2994530991889035,0.0603448275862068,0.143465909090909,0.5698915123939514
0.7507232492273942,0.0864864864864864,0.1819160801507634,0.606433093547821
0.3891324064262175,0.2388451443569553,0.141966144521159,0.7260589599609375
0.7056323038123462,0.3999999999999999,0.406836931456743,0.7573060989379883
0.7382182918391869,0.1057692307692307,0.3324815137016094,0.616167426109314
0.4221627068217375,0.3305785123966941,0.4568784990115648,0.7194292545318604
0.2931158872309393,0.1338582677165354,0.2334916245602351,0.5837708115577698
0.2628735225695954,0.0,0.0,0.475067675113678
0.3276782782467021,0.0865800865800865,0.1283838383838383,0.5698293447494507
0.3331886332217423,0.0857142857142857,0.2572706935123043,0.587032675743103
0.3266115944508655,0.179372197309417,0.3270329670329671,0.6135574579238892
0.5464542191764994,0.1628959276018099,0.4106050920455353,0.6218186616897583
0.3164064432605173,0.2416666666666666,0.5462590322875698,0.6697436571121216
0.400765933110824,0.1927710843373494,0.3422512613326632,0.6537860035896301
0.6904975490203862,0.1525423728813559,0.3021869904986788,0.6545778512954712
0.49874027469754,0.1130434782608695,0.2473256186784038,0.6168989539146423
0.6689148829708795,0.0638297872340425,0.2495291902071563,0.5899049639701843
0.5249434240899911,0.1552511415525114,0.370441077039335,0.5889053344726562
0.0710661876155066,0.0158102766798418,0.0667259786476868,0.4367028772830963
0.3434073820640445,0.3140495867768595,0.5684168543543544,0.6992838382720947
0.3337241430858022,0.18348623853211,0.3955696202531646,0.6801909804344177
0.7071630427204485,0.1297297297297297,0.2013287329320217,0.638451099395752
0.245546452881016,0.0301507537688442,0.0570342205323194,0.5046026706695557
0.6802384627042912,0.0833333333333333,0.31005859375,0.6082417964935303
0.3041500159327947,0.2222222222222222,0.4857792787763761,0.6321196556091309
0.3072937897675701,0.1581395348837209,0.40719723183391,0.6176977157592773
0.3783116574769788,0.1220657276995305,0.3146632082353895,0.6174399852752686
0.8866841721708562,0.3654320987654321,0.2701573806883915,0.7789886593818665
0.5654761572745381,0.1848739495798319,0.3694461863619472,0.6278259754180908
0.2495296518753831,0.0564971751412429,0.2137339055793992,0.6052353382110596
0.5722206104465944,0.1276595744680851,0.2389914272800693,0.6283551454544067
0.6652292612795562,0.1105527638190954,0.2442692142441934,0.6117859482765198
0.6241037138875308,0.0301507537688442,0.055350553505535,0.5468717217445374
0.3899144512074944,0.2459893048128342,0.4946998688065588,0.6548842787742615
0.8195980089373726,0.1964912280701754,0.3462660568153158,0.6486817598342896
0.7268675566949484,0.4352617079889807,0.2895281476218106,0.791795551776886
0.2994530991889035,0.0982142857142857,0.2917265540783328,0.5849388241767883
0.3509593095237325,0.2727272727272727,0.4023548158640226,0.6390761733055115
0.6625237793256715,0.0618556701030927,0.1512017336485421,0.6129356622695923
0.3379992040187954,0.2555066079295154,0.5634435383817987,0.6315741539001465
0.242981911187553,0.0985221674876847,0.3485865724381625,0.5564078688621521
0.3987788530861767,0.2571428571428572,0.4406247119612659,0.7033752202987671
0.6583524345151641,0.1041666666666666,0.2162790697674418,0.5983518362045288
0.5464542191764994,0.3045267489711934,0.5909068819114017,0.666551411151886
1.0310268900248751,0.0747663551401869,0.2455747377622378,0.5665351152420044
0.590240850556851,0.0696517412935323,0.1614787329073043,0.5586720705032349
0.5432939862760525,0.0585774058577405,0.2224555417022114,0.5569167137145996
0.3331886332217423,0.1009174311926605,0.2762762762762762,0.6011000871658325
0.7208328948155832,0.3783783783783784,0.4420896658648775,0.6806856989860535
0.2481427776036461,0.0458715596330275,0.1319526627218935,0.5839515328407288
0.4180138359335392,0.2277227722772277,0.3943320317122235,0.672951877117157
0.682322356356094,0.2252252252252252,0.4152596859514499,0.670760452747345
0.3202173944585967,0.1076233183856502,0.2697649572649572,0.6041245460510254
0.5166392564717344,0.1678321678321678,0.215106974393531,0.6500401496887207
0.648267914401715,0.2426778242677824,0.4434236675700091,0.6906846761703491
0.4282306448006901,0.0790513833992094,0.2429618768328446,0.5614258050918579
0.3282872552423855,0.1698841698841699,0.2477977566158054,0.6091079115867615
0.3300407050714905,0.1314553990610328,0.3529915903369222,0.6110607981681824
0.6086635795872043,0.0490196078431372,0.1094117647058823,0.5885971188545227
0.6852625450581835,0.1393034825870646,0.3858321444079152,0.6169622540473938
0.3034784526808432,0.1232227488151658,0.3230514043286177,0.5887856483459473
0.3249236227339747,0.13215859030837,0.2536769183376676,0.6048901677131653
0.7507232492273942,0.3561643835616438,0.319275920702655,0.7557802796363831
0.3315296968624749,0.0744186046511627,0.2475247524752476,0.5998109579086304
0.3925880782727815,0.2181818181818181,0.4081878096887477,0.7094422578811646
1.3811337378548312,0.123076923076923,0.1839080459770115,0.5784010291099548
0.3864014839877026,0.1901140684410646,0.2396656260481436,0.640482485294342
0.602139833118384,0.4149855907780979,0.3876867454159729,0.7827137112617493
0.7211844112105619,0.1704035874439461,0.3089995040865539,0.6432008147239685
0.3310478314701782,0.2612244897959184,0.5382336225197666,0.6343648433685303
0.2789946351308097,0.125,0.2292899408284023,0.5927254557609558
1.0138057243294958,0.4516129032258064,0.4799622522805913,0.7919596433639526
0.6994008594067413,0.1052631578947368,0.2980215827338129,0.5974000692367554
0.4067534456297692,0.213953488372093,0.1232563307028064,0.6907157897949219
0.590240850556851,0.116591928251121,0.2707149621212121,0.5503962635993958
0.3141032826975477,0.081081081081081,0.1285714285714285,0.5657383799552917
0.3331750560624883,0.109090909090909,0.2871410736579276,0.5690488219261169
0.341161178178047,0.0909090909090909,0.2227544910179641,0.5613714456558228
0.7497834604323635,0.3255813953488372,0.5226252816655559,0.6959236264228821
0.7124614586621296,0.1491228070175438,0.2663607642545509,0.5906588435173035
0.6692368986410391,0.2293577981651376,0.3795918367346939,0.6536678671836853
0.3567256213244789,0.06282722513089,0.2239121250528094,0.6082013845443726
0.3645704323447387,0.09375,0.3247549019607844,0.6216748952865601
0.7650723954071588,0.1658536585365853,0.3425928166412595,0.6115524768829346
0.2195589417900223,0.0682926829268292,0.2298460912604244,0.5351330041885376
0.6217553215582283,0.1682242990654205,0.4078169796969166,0.6107842326164246
0.6510924618288294,0.2162162162162162,0.3848451657871155,0.6354279518127441
0.4083023495420346,0.3940886699507389,0.2741235581674486,0.7675009965896606
0.7666023003068069,0.1387283236994219,0.3064320388349515,0.631268322467804
0.5933102819444653,0.2865947611710324,0.2138308672688427,0.7088223695755005
0.6275608513618298,0.1572052401746724,0.3175344611043059,0.6106962561607361
0.4699339242325557,0.1515151515151515,0.4368112947658403,0.6577065587043762
0.3374016828993664,0.2479338842975207,0.3968946352078575,0.6753687858581543
0.4132367407593689,0.272300469483568,0.5277135327022375,0.7032074332237244
0.3434073820640445,0.1188118811881188,0.3255484784147204,0.618872880935669
0.3527844043463143,0.1988950276243093,0.2333950048717091,0.6703464984893799
0.4578775838677057,0.1273408239700374,0.3893746505352382,0.6369369029998779
0.6765313031095955,0.1666666666666666,0.3707573578010186,0.6242331266403198
0.660081410142981,0.3999999999999999,0.5695111111111111,0.6955491304397583
0.663564810290294,0.4273504273504273,0.3719591752182306,0.7178322076797485
0.3207841059368146,0.0855614973262032,0.2413552405498282,0.5780012011528015
0.5875358008654026,0.1802575107296137,0.3824826144266169,0.5894705057144165
0.7149237289867038,0.1265822784810126,0.2935060148990497,0.625285267829895
0.3249236227339747,0.3295019157088122,0.5240685369003381,0.7202628254890442
0.3616709398420411,0.139917695473251,0.2688458262350937,0.5902037024497986
0.4057167387067407,0.2037037037037036,0.3484428571428571,0.6522310972213745
0.8531955305719551,0.2125984251968504,0.2684933538211373,0.6519522070884705
0.6119626900021512,0.0904522613065326,0.227152344864116,0.6316671371459961
0.2958707844991411,0.0448430493273542,0.0847457627118644,0.5598094463348389
0.6205676862409303,0.2075471698113207,0.4010238191224888,0.6543862223625183
0.5449692436051855,0.2406639004149377,0.3518687580787956,0.6693435311317444
0.0,0.034090909090909,0.1314484126984127,0.5166596174240112
0.3599729046932602,0.1711711711711711,0.3354251012145749,0.6128614544868469
0.6674482861716046,0.0696517412935323,0.2092010957259184,0.5751529335975647
1.6939625366704123,0.2074688796680497,0.4759610136452242,0.6162716746330261
0.6303023440353281,0.2524916943521594,0.3489130832570906,0.6295211315155029
0.5895925196481431,0.1170731707317073,0.3985557401255076,0.6323074102401733
0.7997040508162732,0.4,0.4127190061327492,0.7286202907562256
0.3441295842309397,0.1048034934497816,0.3683760683760684,0.6372134685516357
0.5722559691705443,0.1016949152542372,0.2393857271906052,0.5433328747749329
0.3428079898369097,0.2813688212927757,0.4507198735019972,0.6188194155693054
0.5745896734182354,0.1013824884792626,0.2407668704786221,0.5991617441177368
0.5990035602544368,0.3402777777777778,0.4756085260892954,0.6492668390274048
0.366704283754953,0.1062801932367149,0.1913027463799811,0.6116310954093933
0.3300407050714905,0.2285714285714286,0.4115855983649065,0.6281304359436035
0.639564357862938,0.3392226148409893,0.419054255917369,0.6550067067146301
0.2950931566627938,0.064516129032258,0.1063829787234042,0.5630106925964355
0.5985640898709561,0.1061946902654867,0.1348547717842323,0.5977928042411804
0.7546350201046821,0.144,0.0860722347629796,0.5818681716918945
0.2854047201522976,0.0571428571428571,0.1921470342522974,0.5814963579177856
0.5492810035687617,0.1067961165048543,0.3206708230631676,0.5819896459579468
0.7991920663227485,0.3294117647058823,0.5883110407294367,0.7584519386291504
0.3771285618176873,0.4353741496598639,0.4121257074258274,0.7720838189125061
0.915111559601578,0.4444444444444444,0.5685784065851363,0.7773510813713074
0.3105032332197344,0.0772946859903381,0.2488244514106583,0.5618536472320557
0.333542585765272,0.0747663551401869,0.1630975367152302,0.5607250928878784
0.637708654191817,0.2608695652173913,0.4049563899527932,0.6961712837219238
0.2859690939295998,0.0666666666666666,0.2037724180581323,0.5413182377815247
0.3133438504038131,0.1071428571428571,0.2637306109528332,0.5660167932510376
0.333542585765272,0.3015873015873015,0.4800065445026178,0.6832482814788818
0.4342275756708862,0.3410138248847926,0.4549570815243469,0.7137165665626526
0.3876339377327663,0.0824742268041237,0.2516778523489933,0.6201106905937195
0.3517401250945732,0.1318681318681318,0.2681691125087351,0.6004156470298767
0.3440959837320865,0.3481228668941979,0.486210226412917,0.7198786735534668
0.2972697397390876,0.131578947368421,0.3671775223499362,0.6232408881187439
0.5412608172153395,0.1189591078066914,0.1894889584716339,0.6017476320266724
0.3105032332197344,0.1759259259259259,0.4572714681440444,0.5845382809638977
0.6302383018415516,0.0603015075376884,0.1856435643564356,0.5748320817947388
0.3050884744383281,0.1182266009852216,0.3164774681802546,0.5815497040748596
0.242981911187553,0.0518134715025906,0.207725321888412,0.5556533932685852
0.6638305470715188,0.2093023255813953,0.3735057381731318,0.6388382911682129
0.6980219807679654,0.1726618705035971,0.2271210570805712,0.53673255443573
0.3148496417289236,0.1731601731601731,0.3477220164642331,0.6568859219551086
0.3577382604577567,0.1357466063348416,0.3585185185185185,0.582543134689331
0.3577382604577567,0.1116279069767441,0.3272138775097355,0.6156448721885681
0.5974975150849801,0.1818181818181818,0.3240559268522695,0.6038480997085571
0.7749260830166179,0.0721649484536082,0.2316401012959929,0.5798596739768982
0.3295909048360811,0.0982142857142857,0.2789283366206443,0.5895622372627258
0.3116449609415989,0.090497737556561,0.1569135802469136,0.5637089610099792
0.3217832963797684,0.1572052401746725,0.3537425641945416,0.5918670892715454
0.3544450554154098,0.1409691629955947,0.3773814250869103,0.6209805607795715
0.3989502801895367,0.0909090909090909,0.2228682170542635,0.574860155582428
0.7355157182857299,0.136986301369863,0.3946,0.5846483707427979
0.6729545634326916,0.1965317919075144,0.1422829153124874,0.6909691095352173
0.6868147641280892,0.3873517786561264,0.2650378151291709,0.7733979225158691
0.3327587299487733,0.2459016393442623,0.4598115825365348,0.6517853140830994
1.4214766429086645,0.3293556085918854,0.2489679050749847,0.7459940314292908
0.3831398406130078,0.1990521327014218,0.4445844710494994,0.6242850422859192
0.6868147641280892,0.2738589211618257,0.4679491748815119,0.6973819136619568
0.3489372436030106,0.213953488372093,0.3869526057165007,0.674584150314331
0.350926881492007,0.1834061135371179,0.478888733220214,0.6445356011390686
0.3164064432605173,0.1659388646288209,0.4442002618748396,0.5918489694595337
0.6371447049116538,0.087378640776699,0.1949386503067484,0.5942877531051636
0.367799544948875,0.1522842639593908,0.3076681104362765,0.5962455868721008
0.3137669259652519,0.0408163265306122,0.0866336633663366,0.5774509310722351
0.3327986967004032,0.0782608695652173,0.2059849704777241,0.6003878116607666
1.303839954680659,0.2991452991452992,0.4228893989206626,0.6993144154548645
0.6006177126277983,0.0696517412935323,0.174436475409836,0.5658601522445679
0.4165397740419897,0.1809523809523809,0.3241059901480302,0.6782400608062744
0.3726996699361058,0.3319838056680161,0.4901873266130139,0.6893460154533386
0.5765320195483784,0.1171171171171171,0.3087749287749288,0.5818014740943909
0.5933102819444653,0.1908396946564885,0.3376567887413512,0.6272415518760681
0.6742391556524248,0.2572614107883817,0.37489039402915,0.6724869012832642
0.2929062460527015,0.0957446808510638,0.2294238683127571,0.6116990447044373
0.5933102819444653,0.1802575107296137,0.4510089958667639,0.6244961619377136
0.2585298450531956,0.0555555555555555,0.2022334834834835,0.5671552419662476
0.7225790653824326,0.3045267489711934,0.4565580703345527,0.66696697473526
0.2611010557391628,0.0579710144927536,0.1720183486238532,0.5266634225845337
0.7915937749884989,0.0886699507389162,0.1807896647937927,0.5812540054321289
0.2917518220190472,0.1349206349206349,0.2882205513784461,0.6117536425590515
0.3577382604577567,0.1643835616438356,0.3174110835401159,0.6426463723182678
0.224243030691222,0.0309278350515463,0.1258309591642925,0.5530604124069214
0.9256000830596705,0.1777777777777777,0.4036262236445783,0.6849060654640198
0.3315100476769737,0.1228070175438596,0.3212389380530973,0.6030057072639465
0.3034784526808432,0.1578947368421052,0.2971576227390181,0.5886813402175903
0.3445350368817964,0.2857142857142857,0.3766720193706229,0.6670033931732178
0.3487485875975608,0.1465968586387434,0.32615555362117,0.6908766031265259
0.7312072572760537,0.2403846153846154,0.4958081304175498,0.6518880128860474
0.604102321825231,0.4473007712082262,0.4674324819748258,0.7846044898033142
0.3990418211885673,0.4154929577464788,0.5845374765382603,0.7603406310081482
0.3299005090046712,0.2601626016260162,0.499144231816202,0.6791085004806519
0.6047893706182821,0.2115384615384615,0.5727014462809918,0.6251908540725708
0.7382182918391869,0.5076923076923078,0.4979780389550649,0.8152391910552979
0.3502668028025014,0.1862745098039215,0.4852286032498502,0.6484077572822571
0.6487532572090263,0.3444730077120822,0.289693489445165,0.7493045330047607
0.5955178633169242,0.0388349514563106,0.074074074074074,0.5880231857299805
0.6638305470715188,0.1062801932367149,0.1790281329923274,0.6203697323799133
0.3088901748550542,0.1145374449339207,0.244097904289037,0.5844017863273621
0.6201339221474812,0.058252427184466,0.16274385072095,0.572120189666748
0.3072937897675701,0.0776699029126213,0.2649340986394558,0.5922474265098572
0.3803142934189994,0.1341463414634146,0.3578512396694215,0.6166818141937256
0.5624354555188915,0.13215859030837,0.3387341772151899,0.6291561126708984
0.7537069913256892,0.1782178217821782,0.2738883399209486,0.692550539970398
0.6366853561122762,0.0669856459330143,0.2326813078172445,0.5591962337493896
0.3397829029065065,0.09,0.2146877269426289,0.589262068271637
0.4206056467888271,0.3949999999999999,0.3202877777546964,0.7220867276191711
0.563391458127346,0.1491525423728813,0.1610535158883179,0.6275390386581421
0.8273293389764398,0.427710843373494,0.5756915983606556,0.7525146007537842
0.7827467453041802,0.3196721311475409,0.323573642229335,0.7306522727012634
0.3198049260057859,0.2076502732240437,0.3227058595197347,0.6402523517608643
0.7965561264585892,0.2347266881028939,0.1623329552620712,0.6782386302947998
0.3164768258449711,0.2251082251082251,0.4905741583153767,0.6294968128204346
0.2469173437225141,0.0467289719626168,0.1517006802721088,0.5741186141967773
0.6593246626105094,0.4639999999999999,0.4837881478387255,0.7990469932556152
0.6914829530024453,0.270893371757925,0.2946580439404677,0.728653609752655
0.2585298450531956,0.0721153846153846,0.0709263392857142,0.5518126487731934
0.2118160589515553,0.0287081339712918,0.0909450375642546,0.5671430826187134
0.3583150229974876,0.1390374331550802,0.2967753772762718,0.6118742823600769
0.3283171960119306,0.1076233183856502,0.2715952152673149,0.5719842910766602
0.5736564584896413,0.0779220779220779,0.1820879120879121,0.5694900155067444
0.6566343920238613,0.1751152073732719,0.3935473815461346,0.6419628858566284
0.6209642447304022,0.2348178137651821,0.435043105696995,0.6732200980186462
0.6308328380464402,0.1474654377880184,0.3073714442013129,0.6047652959823608
0.8352470997936602,0.3771428571428571,0.4294217687074829,0.7235715389251709
0.3470325380761501,0.1296296296296296,0.4247293429566949,0.6257867813110352
0.8480278686465574,0.0693069306930693,0.119047619047619,0.6004275679588318
0.296188236800439,0.0842105263157894,0.2777777777777778,0.5517151355743408
0.8595917966815593,0.3249299719887955,0.332118313404657,0.6970067620277405
0.6785420316499343,0.1372549019607843,0.2850696730305025,0.6376318335533142
0.3487525854152085,0.2139917695473251,0.4188795596978949,0.6529794931411743
0.3327587299487733,0.2553191489361702,0.5067567567567568,0.6449835896492004
0.7300742794649987,0.0097560975609756,0.0210970464135021,0.6779510974884033
0.6630200953539476,0.2766798418972332,0.44271545671718,0.6195551753044128
0.6853610034250742,0.1471861471861472,0.3375693590208763,0.6594337224960327
0.6240460477864054,0.1338912133891213,0.3566294854486431,0.6427656412124634
0.3612895326912163,0.0732984293193717,0.1630908773765916,0.5697690844535828
0.2591796473981137,0.1811023622047244,0.369672092821311,0.6441352963447571
0.3898056413952769,0.0833333333333333,0.1847330729166666,0.5968955755233765
0.6260152330942379,0.0576923076923076,0.048076923076923,0.52464359998703
0.3003088563138992,0.0197044334975369,0.0903023164507263,0.4979168474674225
0.7490969463970764,0.3041237113402062,0.2494164269040768,0.7116251587867737
0.38472847195769,0.4329896907216495,0.3993393889347646,0.7375932931900024
0.6765313031095955,0.2242990654205607,0.4503181595692609,0.6496644616127014
0.6662355423526071,0.1220657276995305,0.222318487143285,0.5916213393211365
0.5901863133255878,0.0633484162895927,0.1095890410958904,0.602690577507019
0.6160947930890972,0.2834645669291338,0.4654411460702028,0.6679363250732422
0.4242601553089446,0.4099378881987577,0.4264798759258593,0.7659025192260742
0.5596984621129545,0.1379310344827586,0.3374113859953704,0.6113393306732178
0.2859690939295998,0.0579710144927536,0.1856435643564356,0.5252740383148193
0.2705864204142709,0.0276497695852534,0.0505050505050505,0.4971199035644531
0.6412030789806501,0.0624999999999999,0.1665581597222222,0.5854194164276123
0.3248717281277559,0.1524663677130045,0.3242016177021576,0.593757688999176
0.3754466921378668,0.2222222222222222,0.358814352574103,0.6888255476951599
0.2693627840273829,0.1186440677966101,0.3386416447767226,0.6152268648147583
0.2611010557391628,0.0961538461538461,0.3036585365853658,0.5324553847312927
0.2596338530771337,0.0524017467248908,0.2161050942639391,0.5276371240615845
0.4058845556110967,0.223463687150838,0.4388218390804598,0.6257314682006836
0.2789946351308097,0.1057692307692307,0.2938208725735153,0.5709809064865112
0.3718688362027884,0.2462686567164179,0.3844827586206896,0.6462512612342834
0.6272148394249027,0.2047440699126092,0.1134990457868227,0.7017838954925537
0.3627550239878552,0.1062801932367149,0.2023757977371561,0.6139242649078369
0.6274502344470434,0.1917808219178082,0.3029001074113856,0.6665167808532715
0.3831398406130078,0.311284046692607,0.4362157234027631,0.6607714295387268
0.2995531432977086,0.0538116591928251,0.087719298245614,0.5942627787590027
0.3854624081172473,0.1148325358851674,0.2530497856907352,0.6093600392341614
0.6207651152822927,0.3365384615384615,0.2470288245506535,0.7369459271430969
0.5779116352023946,0.1032863849765258,0.306943152596159,0.5975595712661743
0.6692368986410391,0.2023346303501945,0.1235421984241986,0.6970507502555847
0.283848633964222,0.0717131474103585,0.12504295873318,0.5980737805366516
0.6674482861716046,0.3642611683848797,0.4521260937718478,0.7164855003356934
0.5904089222362382,0.0821917808219178,0.1428571428571428,0.6181886792182922
0.6167206353354419,0.0878048780487805,0.1599864704887536,0.6101544499397278
0.3365152612618839,0.2033898305084745,0.4348992508748907,0.6328625679016113
0.3472551238569391,0.0404040404040404,0.1755905511811024,0.5701864957809448
0.3552741480677519,0.1935483870967742,0.3011243386243386,0.633364737033844
0.3451663214613573,0.1203703703703703,0.3735871010638298,0.6038804650306702
0.4081172704889237,0.182741116751269,0.4159341639277434,0.6634032726287842
0.9067980905298222,0.2211981566820276,0.4380374220374221,0.6496401429176331
0.57908180347001,0.1532258064516129,0.2474776785714285,0.630715012550354
0.3120230238932027,0.056338028169014,0.1919795221843003,0.5564040541648865
0.3189296309406307,0.072072072072072,0.209023178807947,0.574333667755127
0.3174216471831631,0.1327800829875518,0.2634966700152547,0.5782880783081055
0.6348552307298041,0.1757322175732217,0.3487569060773481,0.6371962428092957
0.2218762668025764,0.1083743842364532,0.3667873628347937,0.6517142057418823
0.7303279047453854,0.39067055393586,0.4953850883199812,0.7245222926139832
0.5836368344892656,0.0473933649289099,0.1314487632508834,0.5401053428649902
0.3749574700691817,0.0851063829787234,0.2404031635802469,0.5853484272956848
0.3058524430441914,0.0347826086956521,0.1231788079470198,0.5022225379943848
0.3650371397324993,0.1818181818181818,0.4205335824769024,0.6587345004081726
0.6463146112187378,0.2148760330578512,0.3575470085470085,0.6538125872612
0.3073444216518021,0.0462962962962962,0.1291666666666667,0.4838018417358398
0.7475175920736074,0.2194092827004219,0.4716629840456262,0.6605285406112671
0.4246983325681098,0.4207317073170731,0.4236848358872169,0.7964214086532593
0.2518931643770254,0.0669856459330143,0.2462052436633016,0.5143586993217468
0.339144818975911,0.0622222222222222,0.0991501416430594,0.5911821722984314
0.6742391556524248,0.3006993006993007,0.3681653269746035,0.7001664042472839
0.3853514476913302,0.3181818181818182,0.4199930464643003,0.6696560382843018
0.3105032332197344,0.2413793103448275,0.5185419143876339,0.6177964210510254
0.5843857804804706,0.3999999999999999,0.5163275240476033,0.6946055889129639
0.2825996746674804,0.1066666666666666,0.2983170675478367,0.6361712217330933
0.3644811136203708,0.1546391752577319,0.4021971123666039,0.589031457901001
0.3788943600174069,0.4529616724738676,0.4142694246906394,0.6810688376426697
0.5639472994245299,0.3973941368078176,0.3746704235552389,0.6944851279258728
0.851505427539785,0.3584905660377358,0.4372677689714351,0.712017297744751
0.3545266025312081,0.296028880866426,0.3586193571900612,0.7051207423210144
0.6329536516899421,0.2026431718061674,0.4498258879713462,0.6673395037651062
0.3814787411598466,0.1326530612244898,0.2914837437169943,0.5906806588172913
0.6016416416360546,0.0765550239234449,0.2016773162939297,0.5649806261062622
0.5982794789704301,0.2605363984674329,0.4658996704207695,0.6807541847229004
0.3141032826975477,0.0276497695852534,0.0566037735849056,0.5239760279655457
0.4149586527821379,0.223826714801444,0.287076417505007,0.6490098237991333
0.3587130275818835,0.0634920634920634,0.1685331576635924,0.5946685075759888
0.6971417690090431,0.1756756756756756,0.2674373958157742,0.5963762402534485
0.3633427047531102,0.0961538461538461,0.25890625,0.5936056971549988
0.378848508183624,0.0751173708920187,0.1413881748071979,0.6271737217903137
0.3834599382710049,0.4929178470254957,0.5487883236162142,0.7927507758140564
0.2958707844991411,0.0622222222222222,0.2027775966616678,0.5202245712280273
0.5750325900099766,0.0737327188940092,0.2488518370607029,0.5935649871826172
0.3009246575000477,0.1525423728813559,0.3555759616365677,0.6252049207687378
0.5775288469152151,0.1181818181818181,0.3252521996359223,0.5772322416305542
0.3416530639180277,0.0585365853658536,0.2256279267773521,0.5880836844444275
